fide_id,name,federation,world_rank_active_players,date,standard,rapid,blitz
5000017,Viswanathan Anand,IN,10,Oct 2020,2753,2751,2785
5000017,Viswanathan Anand,IN,10,Sep 2020,2753,2751,2785
5000017,Viswanathan Anand,IN,10,Aug 2020,2753,2751,2785
5000017,Viswanathan Anand,IN,10,Jul 2020,2753,2751,2785
5000017,Viswanathan Anand,IN,10,Jun 2020,2753,2751,2785
5000017,Viswanathan Anand,IN,10,May 2020,2753,2751,2785
5000017,Viswanathan Anand,IN,10,Apr 2020,2753,2751,2785
5000017,Viswanathan Anand,IN,10,Mar 2020,2753,2751,2785
5000017,Viswanathan Anand,IN,10,Feb 2020,2755,2751,2785
5000017,Viswanathan Anand,IN,10,Jan 2020,2758,2751,2785
5000017,Viswanathan Anand,IN,10,Dec 2019,2757,2751,2785
5000017,Viswanathan Anand,IN,10,Nov 2019,2757,2757,2791
5000017,Viswanathan Anand,IN,10,Oct 2019,2765,2757,2791
5000017,Viswanathan Anand,IN,10,Sep 2019,2765,2757,2791
5000017,Viswanathan Anand,IN,10,Aug 2019,2756,2757,2730
5000017,Viswanathan Anand,IN,10,Jul 2019,2764,2735,2730
5000017,Viswanathan Anand,IN,10,Jun 2019,2767,2735,2747
5000017,Viswanathan Anand,IN,10,May 2019,2774,2733,2747
5000017,Viswanathan Anand,IN,10,Apr 2019,2774,2733,2747
5000017,Viswanathan Anand,IN,10,Mar 2019,2779,2733,2747
5000017,Viswanathan Anand,IN,10,Feb 2019,2779,2733,2747
5000017,Viswanathan Anand,IN,10,Jan 2019,2773,2733,2747
5000017,Viswanathan Anand,IN,10,Dec 2018,2773,2723,2832
5000017,Viswanathan Anand,IN,10,Nov 2018,2773,2737,2786
5000017,Viswanathan Anand,IN,10,Oct 2018,2771,2737,2786
5000017,Viswanathan Anand,IN,10,Sep 2018,2771,2737,2786
5000017,Viswanathan Anand,IN,10,Aug 2018,2768,2758,2812
5000017,Viswanathan Anand,IN,10,Jul 2018,2768,2758,2812
5000017,Viswanathan Anand,IN,10,Jun 2018,2759,2822,2817
5000017,Viswanathan Anand,IN,10,May 2018,2760,2822,2784
5000017,Viswanathan Anand,IN,10,Apr 2018,2776,2822,2784
5000017,Viswanathan Anand,IN,10,Mar 2018,2776,2805,2801
5000017,Viswanathan Anand,IN,10,Feb 2018,2779,2805,2801
5000017,Viswanathan Anand,IN,10,Jan 2018,2767,2805,2801
5000017,Viswanathan Anand,IN,10,Dec 2017,2782,2758,2736
5000017,Viswanathan Anand,IN,10,Nov 2017,2782,2758,2736
5000017,Viswanathan Anand,IN,10,Oct 2017,2783,2758,2736
5000017,Viswanathan Anand,IN,10,Sep 2017,2794,2758,2736
5000017,Viswanathan Anand,IN,10,Aug 2017,2783,2778,2756
5000017,Viswanathan Anand,IN,10,Jul 2017,2783,2789,2766
5000017,Viswanathan Anand,IN,10,Jun 2017,2786,2789,2766
5000017,Viswanathan Anand,IN,10,May 2017,2786,2789,2766
5000017,Viswanathan Anand,IN,10,Apr 2017,2786,2789,2766
5000017,Viswanathan Anand,IN,10,Mar 2017,2786,2789,2766
5000017,Viswanathan Anand,IN,10,Feb 2017,2786,2789,2766
5000017,Viswanathan Anand,IN,10,Jan 2017,2786,2789,2766
5000017,Viswanathan Anand,IN,10,Dec 2016,2779,2802,2754
5000017,Viswanathan Anand,IN,10,Nov 2016,2779,2802,2754
5000017,Viswanathan Anand,IN,10,Oct 2016,2776,2802,2754
5000017,Viswanathan Anand,IN,10,Sep 2016,2776,2802,2790
5000017,Viswanathan Anand,IN,10,Aug 2016,2770,2802,2790
5000017,Viswanathan Anand,IN,10,Jul 2016,2770,2802,2790
5000017,Viswanathan Anand,IN,10,Jun 2016,2770,2795,2764
5000017,Viswanathan Anand,IN,10,May 2016,2770,2795,2764
5000017,Viswanathan Anand,IN,10,Apr 2016,2770,2795,2764
5000017,Viswanathan Anand,IN,10,Mar 2016,2762,2795,2764
5000017,Viswanathan Anand,IN,10,Feb 2016,2784,2777,2764
5000017,Viswanathan Anand,IN,10,Jan 2016,2784,2777,2764
5000017,Viswanathan Anand,IN,10,Dec 2015,2796,2777,2764
5000017,Viswanathan Anand,IN,10,Nov 2015,2803,2777,2764
5000017,Viswanathan Anand,IN,10,Oct 2015,2803,2799,2791
5000017,Viswanathan Anand,IN,10,Sep 2015,2816,2799,2791
5000017,Viswanathan Anand,IN,10,Aug 2015,2816,2799,2791
5000017,Viswanathan Anand,IN,10,Jul 2015,2816,2799,2791
5000017,Viswanathan Anand,IN,10,Jun 2015,2804,2799,2767
5000017,Viswanathan Anand,IN,10,May 2015,2804,2799,2767
5000017,Viswanathan Anand,IN,10,Apr 2015,2791,2799,2767
5000017,Viswanathan Anand,IN,10,Mar 2015,2791,2799,2767
5000017,Viswanathan Anand,IN,10,Feb 2015,2797,2807,2767
5000017,Viswanathan Anand,IN,10,Jan 2015,2797,2807,2767
5000017,Viswanathan Anand,IN,10,Dec 2014,2793,2808,2811
5000017,Viswanathan Anand,IN,10,Nov 2014,2792,2808,2811
5000017,Viswanathan Anand,IN,10,Oct 2014,2785,2808,2811
5000017,Viswanathan Anand,IN,10,Sep 2014,2785,2808,2811
5000017,Viswanathan Anand,IN,10,Aug 2014,2785,2808,2811
5000017,Viswanathan Anand,IN,10,Jul 2014,2785,2808,2811
5000017,Viswanathan Anand,IN,10,Jun 2014,2785,2770,2827
5000017,Viswanathan Anand,IN,10,May 2014,2785,2770,2827
5000017,Viswanathan Anand,IN,10,Apr 2014,2785,2770,2827
5000017,Viswanathan Anand,IN,10,Mar 2014,2770,2770,2827
5000017,Viswanathan Anand,IN,10,Feb 2014,2773,2800,2827
5000017,Viswanathan Anand,IN,10,Jan 2014,2773,2800,2827
5000017,Viswanathan Anand,IN,10,Dec 2013,2773,2794,2827
5000017,Viswanathan Anand,IN,10,Nov 2013,2775,2794,2827
5000017,Viswanathan Anand,IN,10,Oct 2013,2775,2794,2827
5000017,Viswanathan Anand,IN,10,Sep 2013,2775,2794,2827
5000017,Viswanathan Anand,IN,10,Aug 2013,2775,2794,2827
5000017,Viswanathan Anand,IN,10,Jul 2013,2775,2794,2827
5000017,Viswanathan Anand,IN,10,Jun 2013,2786,2794,2786
5000017,Viswanathan Anand,IN,10,May 2013,2783,2794,
5000017,Viswanathan Anand,IN,10,Apr 2013,2783,2794,
5000017,Viswanathan Anand,IN,10,Mar 2013,2784,2794,
5000017,Viswanathan Anand,IN,10,Feb 2013,2780,2794,
5000017,Viswanathan Anand,IN,10,Jan 2013,2772,2794,
5000017,Viswanathan Anand,IN,10,Dec 2012,2775,2794,
5000017,Viswanathan Anand,IN,10,Nov 2012,2775,2794,
5000017,Viswanathan Anand,IN,10,Oct 2012,2780,2794,
5000017,Viswanathan Anand,IN,10,Sep 2012,2780,2794,
5000017,Viswanathan Anand,IN,10,Aug 2012,2780,2794,
5000017,Viswanathan Anand,IN,10,Jul 2012,2780,2794,
5000017,Viswanathan Anand,IN,10,May 2012,2791,2791,
5000017,Viswanathan Anand,IN,10,Mar 2012,2799,,
5000017,Viswanathan Anand,IN,10,Jan 2012,2799,,
5000017,Viswanathan Anand,IN,10,Nov 2011,2811,,
5000017,Viswanathan Anand,IN,10,Sep 2011,2817,,
5000017,Viswanathan Anand,IN,10,Jul 2011,2817,,
5000017,Viswanathan Anand,IN,10,May 2011,2817,,
5000017,Viswanathan Anand,IN,10,Mar 2011,2817,,
5000017,Viswanathan Anand,IN,10,Jan 2011,2810,,
5000017,Viswanathan Anand,IN,10,Nov 2010,2804,,
5000017,Viswanathan Anand,IN,10,Sep 2010,2800,,
5000017,Viswanathan Anand,IN,10,Jul 2010,2800,,
5000017,Viswanathan Anand,IN,10,May 2010,2789,,
5000017,Viswanathan Anand,IN,10,Mar 2010,2787,,
5000017,Viswanathan Anand,IN,10,Jan 2010,2790,,
5000017,Viswanathan Anand,IN,10,Nov 2009,2788,,
5000017,Viswanathan Anand,IN,10,Sep 2009,2788,,
5000017,Viswanathan Anand,IN,10,Jul 2009,2788,,
5000017,Viswanathan Anand,IN,10,Apr 2009,2783,,
5000017,Viswanathan Anand,IN,10,Jan 2009,2791,,
5000017,Viswanathan Anand,IN,10,Oct 2008,2783,,
5000017,Viswanathan Anand,IN,10,Jul 2008,2798,,
5000017,Viswanathan Anand,IN,10,Apr 2008,2803,,
5000017,Viswanathan Anand,IN,10,Jan 2008,2799,,
5000017,Viswanathan Anand,IN,10,Oct 2007,2801,,
5000017,Viswanathan Anand,IN,10,Jul 2007,2792,,
5000017,Viswanathan Anand,IN,10,Apr 2007,2786,,
5000017,Viswanathan Anand,IN,10,Jan 2007,2779,,
5000017,Viswanathan Anand,IN,10,Oct 2006,2779,,
5000017,Viswanathan Anand,IN,10,Jul 2006,2779,,
5000017,Viswanathan Anand,IN,10,Apr 2006,2803,,
5000017,Viswanathan Anand,IN,10,Jan 2006,2792,,
5000017,Viswanathan Anand,IN,10,Oct 2005,2788,,
5000017,Viswanathan Anand,IN,10,Jul 2005,2788,,
5000017,Viswanathan Anand,IN,10,Apr 2005,2785,,
5000017,Viswanathan Anand,IN,10,Jan 2005,2786,,
5000017,Viswanathan Anand,IN,10,Oct 2004,2781,,
5000017,Viswanathan Anand,IN,10,Jul 2004,2782,,
5000017,Viswanathan Anand,IN,10,Apr 2004,2774,,
5000017,Viswanathan Anand,IN,10,Jan 2004,2766,,
5000017,Viswanathan Anand,IN,10,Oct 2003,2766,,
5000017,Viswanathan Anand,IN,10,Jul 2003,2774,,
5000017,Viswanathan Anand,IN,10,Apr 2003,2764,,
5000017,Viswanathan Anand,IN,10,Jan 2003,2753,,
5000017,Viswanathan Anand,IN,10,Oct 2002,2755,,
5000017,Viswanathan Anand,IN,10,Jul 2002,2755,,
5000017,Viswanathan Anand,IN,10,Apr 2002,2752,,
5000017,Viswanathan Anand,IN,10,Jan 2002,2757,,
5000017,Viswanathan Anand,IN,10,Oct 2001,2770,,
5000017,Viswanathan Anand,IN,10,Jul 2001,2797,,
5000017,Viswanathan Anand,IN,10,Apr 2001,2794,,
5000017,Viswanathan Anand,IN,10,Jan 2001,2790,,
5000017,Viswanathan Anand,IN,10,Oct 2000,2774,,
5000017,Viswanathan Anand,IN,10,Jul 2000,2762,,
5000017,Viswanathan Anand,IN,10,Jan 2000,2769,,
